OBJECTID,shortest_dist
1942,781.96
1943,1028.21
1944,825.61
1945,815.87
1946,814.26
1947,817.91
1948,819.43
1949,817.82
1950,810.8
1951,806.62
1952,810.36
1953,809.82
1954,812.16
1955,804.9
1956,756.3
1957,1246.55
1958,1233.78
1959,478.99
1960,562.05
1961,1120.05
1962,569.9
1963,1270.45
1964,825.33
1965,664.72
1966,1256.06
1967,914.1
1968,1080.07
1969,1150.1
1970,1183.04
1971,1244.51
1972,646.5
1973,674.02
1974,566.23
1975,682.38
1976,903.84
1977,483.78
1978,1147.82
1979,1260.17
1980,649.21
1981,641.93
1982,766.18
1983,577.78
1984,1219.2
1985,1263.4
1986,474.69
1987,1279.17
1988,1032.65
1989,1292.02
1990,670.8
1991,1144.68
1992,1288.6
1993,706.84
1994,346.91
1995,903.2
1996,1134.34
1997,1010.15
1998,350.06
1999,1248.92
2000,1108.46
2001,1163.15
2002,746.52
2003,1087.96
2004,342.61
2005,1283.8
2006,520.84
2007,1118.17
2008,1139.92
2009,1113.88
2010,1163.81
2011,656.45
2012,1247.91
2013,1082.29
2014,1291.19
2015,1223.06
2016,738.15
2017,1257.02
2018,1133.71
2019,647.51
2020,1126.19
2021,1247.96
2022,454.93
2023,1132.87
2024,1113.99
2025,1143.88
2026,757.37
2027,680.75
2028,1026.62
2029,627.98
2030,676.87
2031,1092.05
2032,645.68
2033,1233.7
2034,681.61
2035,707.19
2036,1129.64
2037,1144.77
2038,1207.42
2039,514.22
2040,754.65
2041,741.32
2042,769.9
2043,1293.76
2044,1155.75
2045,751.9
2046,772.8
2047,1233.84
2048,1177.98
2049,1139.41
2050,1110.71
2051,1149.01
2052,1034.12
2053,1271.03
2054,743.61
2055,1267.34
2056,1201.98
2057,659.59
2058,364.59
2059,1128.02
2060,1146.44
2061,1085.45
2062,1261.32
2063,1116.57
2064,707.57
2065,1113.41
2066,1126.2
2067,1157.34
2068,1101.45
2069,1122.03
2070,672.54
2071,906.89
2072,682.32
2073,345.17
2074,1150.22
2075,680.42
2076,640.82
2077,1167.03
2078,1177.46
2079,685.09
2080,1261.13
2081,478.68
2082,1270.43
2083,1104.44
2084,1237.26
2085,359.82
2086,1125.74
2087,1139.96
2088,1115.83
2089,1075.23
2090,1146.99
2091,678.81
2092,1022.17
2093,675.08
2094,775.17
2095,1183.73
2096,343.1
2097,1163.51
2098,1114.26
2099,616.95
2100,645.47
2101,1270.81
2102,1149.8
2103,1160.88
2104,1265.58
2105,1185.26
2106,1250.66
2107,631.78
2108,1162.5
2109,1133.13
2110,1167.2
2111,661.98
2112,1159.27
2113,1262.32
2114,1223.09
2115,1249.18
2116,1166.52
2117,1259.23
2118,1064.11
2119,1289.73
2120,1220.47
2121,1152.27
2122,680.24
2123,1248.53
2124,775.85
2125,1164.79
2126,1085.7
2127,1247.18
2128,1140.97
2129,1242.71
2130,1161.69
2131,1098.07
2132,1273.23
2133,703.78
2134,719.19
2135,1238.09
2136,1261.82
2137,1105.18
2138,675.56
2139,1154.39
2140,1230.8
2141,1145.42
2142,1246.9
2143,1132.99
2144,911.73
2145,1272.48
2146,1271.84
2147,1218.89
2148,1284.98
2149,1153.93
2150,1150.06
2151,682.64
2152,1257.39
2153,1132.08
2154,1060.66
2155,1219.47
2156,358.37
2157,1225.08
2158,1067.57
2159,1247.64
2160,778.99
2161,808.83
2162,1182.58
2163,1105.71
2164,644.43
2165,1157.28
2166,945.37
2167,1090.73
2168,780.51
2169,1224.33
2170,1155.12
2171,1116.04
2172,901.61
2173,1082.38
2174,1131.62
2175,1069.6
2176,891.58
2177,1190.52
2178,889.14
2179,1090.3
2180,1147.04
2181,1144.91
2182,890.09
2183,1084.99
2184,1220.66
2185,371.63
2186,895.7
2187,894.77
2188,1223.93
2189,1032.11
2190,1136.45
2191,1154.91
2192,900.04
2193,1026.83
2194,1042.18
2195,1135.33
2196,1183.92
2197,1147.6
2198,1157.74
2199,1188.91
2200,1196.64
2201,803.74
2202,811.5
2203,799.33
2204,789.92
2205,780.17
2206,1070.47
2207,805.85
2208,813.32
2209,780.04
2210,1156.8
2211,654.46
2212,1137.04
2213,841.16
2214,1114.87
2215,826.4
2216,1114.13
2217,1272.78
2218,816.72
2219,1107.4
2220,1155.43
2221,1109.87
2222,1086.83
2223,813.7
2224,775.4
2225,1292.42
2226,830.11
2227,1227.75
2228,1259.71
2229,1114.08
2230,1247.55
2231,1093.41
2232,998.2
2233,1203.92
2234,666.26
2235,938.13
2236,1163.78
2237,925.59
2238,1137.45
2239,818.01
2240,1214.8
2241,1102.57
2242,1147.28
2243,723.53
2244,751.83
2245,1136.82
2246,1260.81
2247,778.47
2248,1116.92
2249,1110.69
2250,1164.79
2251,1285.81
2252,919.33
2253,1298.92
2254,1114.9
2255,1127.45
2256,1115.95
2257,1180.78
2258,1239.26
2259,1134.54
2260,1144.8
2261,1194.57
2262,758.11
2263,1154.5
2264,1111.89
2265,1157.2
2266,1224.42
2267,1180.43
2268,701.53
2269,458.13
2270,1097.47
2271,1240.41
2272,1148.92
2273,886.32
2274,1140.78
2275,663.67
2276,1107.05
2277,1094.78
2278,1152.99
2279,1098.13
2280,1177.77
2281,1119.54
2282,1307.1
2283,1094.51
2284,1131.17
2285,1266.14
2286,1083.98
2287,917.2
2288,1071.84
2289,1102.57
2290,1084.21
2291,1130.51
2292,1105.69
2293,1290.14
2294,365.39
2295,1117.26
2296,1114.91
2297,1253.6
2298,1293.26
2299,1138.98
2300,1111.49
2301,1144.07
2302,902.02
2303,1149.12
2304,1145.57
2305,1120.0
2306,901.37
2307,1148.41
2308,1111.2
2309,1132.48
2310,776.96
2311,1176.27
2312,1137.6
2313,1194.79
2314,1251.71
2315,1254.21
2316,1132.9
2317,363.67
2318,890.1
2319,1109.63
2320,1280.3
2321,1070.0
2322,683.15
2323,1149.14
2324,1295.74
2325,1281.09
2326,1150.31
2327,891.78
2328,1152.55
2329,1291.44
2330,915.04
2331,1260.56
2332,1222.13
2333,1112.96
2334,1003.39
2335,1264.53
2336,1253.88
2337,920.38
2338,1284.12
2339,1281.29
2340,1235.47
2341,1112.34
2342,1253.4
2343,1160.39
2344,1159.72
2345,904.5
2346,1142.3
2347,1144.6
2348,1114.9
2349,365.36
2350,1146.43
2351,916.94
2352,1167.02
2353,1071.11
2354,1301.2
2355,1140.43
2356,1037.45
2357,668.96
2358,911.93
2359,408.4
2360,925.29
2361,1145.77
2362,1223.54
2363,778.21
2364,809.39
2365,915.52
2366,1211.6
2367,1042.04
2368,1141.57
2369,1142.1
2370,905.27
2371,936.23
2372,908.86
2373,914.2
2374,1144.28
2375,1071.97
2376,1085.56
2377,1143.86
2378,899.41
2379,1131.87
2380,887.67
2381,1143.61
2382,1128.19
2383,806.09
2384,791.53
2385,790.02
2386,810.34
2387,804.52
2388,818.3
2389,784.27
2390,1209.98
2391,1210.21
2392,1200.45
2393,1026.51
2394,815.04
2395,805.66
2396,815.76
2397,810.32
2398,809.4
2399,814.9
2400,783.89
2401,1278.89
2402,356.37
2403,1200.25
2404,1279.86
2405,821.17
2406,1285.31
2407,1245.51
2408,1294.35
2409,810.65
2410,1168.81
2411,1262.85
2412,1293.65
2413,1306.46
2414,1284.25
2415,904.05
2416,1254.61
2417,1259.86
2418,729.22
2419,907.75
2420,1250.25
2421,1309.95
2422,1206.55
2423,1249.09
2424,1158.62
2425,1271.18
2426,563.94
2427,1281.84
2428,1098.42
2429,1167.59
2430,809.57
2431,1230.43
2432,1158.97
2433,1300.63
2434,1142.05
2435,1157.23
2436,1304.97
2437,1135.24
2438,1219.86
2439,1221.82
2440,1235.24
2441,1256.41
2442,1136.69
2443,1224.22
2444,1254.78
2445,728.24
2446,1155.46
2447,1268.79
2448,1237.28
2449,1278.12
2450,1167.38
2451,1117.06
2452,1277.96
2453,1288.07
2454,1106.87
2455,1241.3
2456,1142.41
2457,1244.05
2458,1151.34
2459,1142.74
2460,1188.75
2461,1287.59
2462,1115.9
2463,1284.92
2464,1142.31
2465,1222.67
2466,1245.4
2467,1299.18
2468,1233.5
2469,1262.73
2470,1223.46
2471,1256.14
2472,1151.88
2473,1217.83
2474,1164.34
2475,1273.31
2476,1248.9
2477,1285.82
2478,1161.83
2479,1249.14
2480,1303.43
2481,1263.09
2482,1167.49
2483,782.13
2484,1144.03
2485,1150.91
2486,1124.06
2487,1283.7
2488,1240.8
2489,1301.13
2490,1140.37
2491,1232.63
2492,366.37
2493,1096.71
2494,1225.06
2495,636.75
2496,1249.04
2497,1139.74
2498,775.23
2499,1133.9
2500,1138.61
2501,1246.27
2502,1241.32
2503,1141.41
2504,1031.03
2505,1246.59
2506,1281.46
2507,1300.13
2508,1263.47
2509,1305.96
2510,1205.14
2511,1121.76
2512,1248.17
2513,1095.54
2514,712.88
2515,1182.84
2516,1242.84
2517,1125.68
2518,1155.6
2519,1150.37
2520,1246.5
2521,1306.57
2522,1299.77
2523,1259.28
2524,1254.18
2525,1121.39
2526,1260.23
2527,1315.3
2528,1157.42
2529,1201.1
2530,374.01
2531,1137.63
2532,1228.81
2533,1253.16
2534,1150.94
2535,780.09
2536,1253.59
2537,1231.87
2538,1119.22
2539,1158.14
2540,1264.94
2541,412.63
2542,1150.2
2543,1225.41
2544,1162.03
2545,1251.47
2546,1177.4
2547,1155.3
2548,1223.56
2549,781.53
2550,1230.92
2551,1140.23
2552,474.09
2553,792.27
2554,788.34
2555,793.99
2556,811.35
2557,832.3
2558,778.64
2559,1146.82
2560,1251.03
2561,1150.88
2562,1165.93
2563,1226.91
2564,1157.77
2565,485.11
2566,412.18
2567,460.09
2568,1261.44
2569,910.8
2570,1135.63
2571,1141.03
2572,909.8
2573,1066.91
2574,1086.37
2575,1149.34
2576,472.33
2577,472.18
2578,806.58
2579,785.33
2580,815.99
2581,775.52
2582,775.07
2583,793.63
2584,807.19
2585,816.52
2586,820.16
2587,819.93
2588,796.79
2589,1169.66
2590,1151.64
2591,1143.65
2592,1150.04
2593,737.48
2594,797.38
2595,813.4
2596,811.29
2597,814.6
2598,770.7
2599,774.67
2600,806.5
2601,806.77
2602,816.17
2603,820.25
2604,780.15
2605,781.19
2606,781.4
2607,781.82
2608,778.53
2609,784.09
2610,781.87
2611,805.72
2612,1286.22
2613,1199.91
2614,1280.2
2615,1160.27
2616,1252.05
2617,1225.74
2618,1295.6
2619,755.19
2620,1160.53
2621,915.05
2622,1126.24
2623,1298.68
2624,1214.56
2625,1312.67
2626,677.76
2627,820.84
2628,697.63
2629,1153.32
2630,1166.98
2631,1199.53
2632,1142.85
2633,1222.46
2634,826.36
2635,1254.87
2636,1047.56
2637,1161.19
2638,1166.23
2639,1029.11
2640,1258.33
2641,1260.66
2642,1255.95
2643,1165.58
2644,1258.51
2645,1156.92
2646,1142.15
2647,1263.04
2648,688.0
2649,1135.2
2650,1136.09
2651,737.97
2652,1220.65
2653,1255.43
2654,915.06
2655,1165.54
2656,1025.49
2657,647.09
2658,1132.81
2659,1271.74
2660,1196.31
2661,1255.26
2662,1161.37
2663,1155.29
2664,1154.95
2665,1115.57
2666,1271.37
2667,1298.66
2668,1212.84
2669,1142.04
2670,1247.07
2671,1172.18
2672,1280.17
2673,1265.74
2674,1302.45
2675,1250.08
2676,1294.33
2677,1085.92
2678,765.08
2679,1146.47
2680,1196.27
2681,1143.85
2682,902.76
2683,896.53
2684,1188.07
2685,1143.92
2686,1247.53
2687,1019.54
2688,1282.06
2689,1182.23
2690,1138.16
2691,1192.72
2692,1237.67
2693,890.06
2694,1298.06
2695,1268.07
2696,764.39
2697,930.6
2698,1301.51
2699,1141.09
2700,1299.87
2701,1138.33
2702,1260.79
2703,1165.79
2704,1259.83
2705,1165.54
2706,1133.06
2707,1088.07
2708,886.76
2709,1180.99
2710,1249.18
2711,1154.26
2712,1125.89
2713,782.7
2714,917.0
2715,1294.39
2716,1289.61
2717,1189.92
2718,1229.26
2719,1012.81
2720,1259.16
2721,1211.18
2722,1245.59
2723,789.12
2724,793.99
2725,812.75
2726,805.9
2727,816.66
2728,815.39
2729,815.63
2730,813.55
2731,804.9
2732,804.11
2733,802.56
2734,783.78
2735,801.58
2736,802.32
2737,783.73
2738,784.3
2739,781.26
2740,1145.01
2741,1144.21
2742,1161.44
2743,1148.37
2744,1117.26
2745,1145.3
2746,1228.87
2747,1140.18
2748,1178.47
2749,1155.91
2750,1166.87
2751,1140.06
2752,783.6
2753,816.47
2754,827.98
2755,832.1
2756,829.86
2757,808.44
2758,782.98
2759,825.19
2760,802.92
2761,811.25
2762,807.29
2763,814.38
2764,825.78
2765,812.55
2766,799.85
2767,815.46
2768,812.88
2769,803.99
2770,807.66
2771,808.94
2772,807.93
2773,808.08
2774,808.64
2775,808.27
2776,816.4
2777,810.67
2778,820.17
2779,819.63
2780,809.41
2781,820.36
2782,816.9
2783,816.17
2784,822.27
2785,826.8
2786,818.26
2787,821.36
2788,814.96
2789,784.38
2790,786.46
2791,786.82
2792,785.92
2793,783.68
2794,784.76
2795,782.44
2796,784.94
2797,796.01
2798,815.12
2799,797.66
2800,779.52
2801,803.18
2802,804.57
2803,784.63
2804,811.32
2805,784.47
2806,791.85
2807,1134.51
2808,1196.97
2809,804.34
2810,795.01
2811,818.77
2812,815.88
2813,777.83
2814,808.95
2815,811.6
2816,814.73
2817,805.86
2818,806.84
2819,807.46
2820,807.61
2821,820.95
2822,819.94
2823,817.13
2824,818.13
2825,818.22
2826,818.39
2827,821.96
2828,783.27
2829,782.49
2830,808.42
2831,809.17
2832,811.62
2833,790.19
2834,794.5
2835,785.46
2836,779.63
2837,809.66
2838,787.23
2839,782.18
2840,781.48
2841,782.7
2842,786.34
2843,786.4
2844,1290.59
2845,1289.8
2846,1260.17
2847,1164.5
2848,1231.33
2849,1228.11
2850,1284.01
2851,1290.14
2852,1290.87
2853,1284.76
2854,1261.68
2855,1142.36
2856,691.11
2857,1263.25
2858,1260.48
2859,1299.34
2860,1224.65
2861,1257.27
2862,1140.84
2863,1225.15
2864,1229.94
2865,1286.18
2866,1227.82
2867,1284.5
2868,1235.64
2869,1148.1
2870,1221.66
2871,1268.62
2872,1282.93
2873,1288.55
2874,1254.45
2875,1194.51
2876,1254.28
2877,1181.66
2878,1295.81
2879,1262.92
2880,1124.2
2881,1255.2
2882,1220.28
2883,1256.94
2884,1251.57
2885,1213.05
2886,1298.48
2887,1123.45
2888,1261.06
2889,1150.39
2890,1293.55
2891,1236.74
2892,1173.19
2893,1137.3
2894,1251.99
2895,1296.49
2896,1160.45
2897,1103.43
2898,1259.77
2899,1219.12
2900,1231.66
2901,1298.61
2902,1163.53
2903,1255.05
2904,1202.32
2905,1243.36
2906,1117.55
2907,1248.21
2908,1296.36
2909,1149.37
2910,1268.93
2911,1017.47
2912,666.2
2913,1233.04
2914,1225.09
2915,901.41
2916,1133.82
2917,1300.01
2918,926.92
2919,1258.84
2920,1263.82
2921,1133.39
2922,1150.96
2923,1297.34
2924,1268.4
2925,1133.32
2926,1260.0
2927,930.89
2928,1252.57
2929,1157.31
2930,1233.65
2931,1226.58
2932,1202.83
2933,1295.4
2934,634.19
2935,1168.25
2936,1193.18
2937,1279.46
2938,1251.02
2939,1262.59
2940,1231.6
2941,1257.7
2942,1168.16
2943,1240.09
2944,1228.21
2945,1276.61
2946,1203.7
2947,1220.46
2948,812.47
2949,816.72
2950,814.24
2951,814.11
2952,815.14
2953,816.02
2954,814.71
2955,804.62
2956,777.84
2957,1147.29
2958,1262.21
2959,1226.7
2960,1224.6
2961,1218.15
2962,1217.86
2963,469.89
2964,1151.05
2965,910.87
2966,1222.93
2967,1146.5
2968,1209.05
2969,1216.66
2970,1203.61
2971,814.62
2972,815.22
2973,808.4
2974,812.74
2975,808.91
2976,807.73
2977,812.04
2978,811.31
2979,788.33
2980,812.65
2981,813.78
2982,808.43
2983,790.62
2984,796.34
2985,790.3
2986,812.55
2987,812.19
2988,792.9
2989,792.89
2990,797.25
2991,806.36
2992,805.87
2993,809.2
2994,817.92
2995,817.52
2996,818.5
2997,819.39
2998,820.04
2999,816.28
3000,786.0
3001,802.94
3002,803.09
3003,779.69
3004,778.85
3005,779.89
3006,776.1
3007,779.14
3008,780.33
3009,807.53
3010,802.03
3011,794.99
3012,781.44
3013,780.41
3014,807.37
3015,788.81
3016,816.53
3017,1223.35
3018,1196.36
3019,799.75
3020,815.22
3021,803.73
3022,801.87
3023,793.9
3024,813.59
3025,812.13
3026,812.82
3027,812.48
3028,812.73
3029,807.54
3030,812.75
3031,812.85
3032,798.61
3033,779.68
3034,795.45
3035,795.56
3036,804.19
3037,1293.33
3038,1157.11
3039,1244.84
3040,1132.56
3041,829.77
3042,1242.95
3043,1228.6
3044,1232.91
3045,1129.88
3046,1219.78
3047,1089.5
3048,765.85
3049,1192.96
3050,1286.31
3051,1163.56
3052,1125.5
3053,1144.99
3054,1162.11
3055,1151.31
3056,1138.55
3057,1086.95
3058,815.76
3059,1135.89
3060,1199.35
3061,1287.0
3062,688.66
3063,1160.73
3064,1274.83
3065,1108.32
3066,1221.93
3067,1020.51
3068,1165.95
3069,1008.67
3070,1161.41
3071,1124.41
3072,1162.4
3073,1142.55
3074,1105.92
3075,1104.37
3076,1135.69
3077,754.34
3078,1075.89
3079,1258.45
3080,1138.68
3081,1139.33
3082,1133.08
3083,1143.62
3084,1144.89
3085,1022.73
3086,1132.05
3087,1119.24
3088,1127.19
3089,780.77
3090,1195.15
3091,1301.69
3092,1155.55
3093,1115.07
3094,1112.26
3095,1182.45
3096,1140.25
3097,1167.68
3098,1272.3
3099,1128.03
3100,1134.08
3101,1191.62
3102,1247.69
3103,1210.29
3104,1136.8
3105,1224.34
3106,1224.13
3107,1207.13
3108,512.23
3109,1137.22
3110,1244.92
3111,1138.68
3112,1053.4
3113,727.02
3114,676.97
3115,1190.0
3116,1104.86
3117,1110.77
3118,1082.97
3119,1159.29
3120,729.21
3121,1227.37
3122,1090.03
3123,1103.91
3124,1133.73
3125,1276.48
3126,902.97
3127,1166.2
3128,1064.22
3129,1159.4
3130,1078.04
3131,1252.6
3132,1105.79
3133,704.14
3134,1147.64
3135,1097.12
3136,1131.71
3137,1153.08
3138,1259.46
3139,1180.99
3140,1098.01
3141,1146.85
3142,1135.19
3143,1127.38
3144,1110.91
3145,1196.87
3146,1170.98
3147,1096.98
3148,1025.47
3149,1106.31
3150,1076.92
3151,1100.53
3152,691.57
3153,1264.28
3154,1196.98
3155,1132.62
3156,1102.93
3157,1133.87
3158,667.59
3159,1132.88
3160,1229.29
3161,650.77
3162,1198.5
3163,1263.69
3164,1104.48
3165,928.52
3166,1262.23
3167,1302.77
3168,1246.43
3169,1027.5
3170,1143.57
3171,1300.18
3172,1014.58
3173,1212.44
3174,707.64
3175,1178.26
3176,1093.35
3177,1197.69
3178,909.06
3179,1196.13
3180,1134.87
3181,1023.78
3182,1128.76
3183,1102.29
3184,689.37
3185,1154.04
3186,1286.6
3187,1147.2
3188,1138.34
3189,1164.84
3190,753.93
3191,1143.88
3192,1210.41
3193,1260.91
3194,1052.67
3195,1088.19
3196,1153.1
3197,1301.05
3198,1229.83
3199,1098.1
3200,1211.12
3201,1155.4
3202,1114.1
3203,903.02
3204,740.5
3205,1173.1
3206,1045.31
3207,1287.29
3208,1131.31
3209,667.93
3210,1126.19
3211,1211.27
3212,1160.59
3213,1194.09
3214,1210.52
3215,1135.46
3216,1193.75
3217,1121.94
3218,1141.1
3219,779.51
3220,1133.35
3221,1134.01
3222,1024.62
3223,1272.71
3224,1152.32
3225,1199.55
3226,1202.56
3227,907.37
3228,1142.98
3229,1164.03
3230,1159.51
3231,1142.26
3232,666.84
3233,803.73
3234,1191.37
3235,1188.38
3236,1196.82
3237,1138.63
3238,1148.36
3239,1139.17
3240,1081.01
3241,711.21
3242,916.36
3243,1224.25
3244,717.58
3245,1247.43
3246,922.5
3247,913.29
3248,1253.38
3249,1260.29
3250,630.15
3251,1246.06
3252,1168.39
3253,1215.77
3254,819.38
3255,822.25
3256,822.17
3257,804.07
3258,803.33
3259,1239.62
3260,1117.87
3261,915.38
3262,1061.43
3263,707.47
3264,1239.32
3265,1207.93
3266,1085.49
3267,919.75
3268,1199.92
3269,633.9
3270,1088.01
3271,1144.75
3272,1149.06
3273,1212.29
3274,1087.08
3275,1075.8
3276,1128.78
3277,1137.01
3278,918.4
3279,1253.36
3280,1085.12
3281,1133.78
3282,1191.16
3283,1209.11
3284,1185.86
3285,1177.96
3286,1134.22
3287,1191.6
3288,1204.13
3289,1192.69
3290,1075.07
3291,799.29
3292,800.27
3293,815.71
3294,829.86
3295,813.74
3296,813.87
3297,809.34
3298,791.95
3299,815.7
3300,785.17
3301,805.84
3302,800.43
3303,802.55
3304,802.93
3305,799.2
3306,806.22
3307,809.2
3308,809.36
3309,821.45
3310,817.78
3311,821.54
3312,826.09
3313,825.52
3314,781.78
3315,781.18
3316,797.91
3317,777.76
3318,794.43
3319,782.36
3320,785.41
3321,795.84
3322,795.58
3323,784.83
3324,808.66
3325,1209.47
3326,1221.78
3327,1210.33
3328,1186.83
3329,828.96
3330,827.64
3331,811.58
3332,811.53
3333,812.5
3334,816.98
3335,796.71
3336,807.86
3337,808.83
3338,808.75
3339,816.38
3340,808.49
3341,806.05
3342,809.88
3343,810.36
3344,817.16
3345,818.04
3346,821.1
3347,818.43
3348,807.81
3349,821.33
3350,792.72
3351,816.93
3352,819.27
3353,822.43
3354,796.14
3355,803.35
3356,812.9
3357,799.23
3358,780.0
3359,798.99
3360,808.51
3361,795.76
3362,794.51
3363,815.38
3364,1293.82
3365,1260.43
3366,1292.89
3367,464.46
3368,1257.53
3369,1252.57
3370,1167.83
3371,771.68
3372,778.92
3373,1021.35
3374,1283.74
3375,680.68
3376,1180.49
3377,1192.01
3378,1267.85
3379,1134.15
3380,1163.43
3381,1183.52
3382,1189.03
3383,1231.01
3384,806.63
3385,898.3
3386,890.62
3387,1247.11
3388,1030.58
3389,1187.49
3390,770.85
3391,1227.74
3392,702.54
3393,1255.09
3394,1271.59
3395,1180.08
3396,680.77
3397,1168.28
3398,1315.07
3399,1285.1
3400,1221.59
3401,1180.99
3402,1174.32
3403,1264.09
3404,1162.79
3405,1187.16
3406,1207.08
3407,664.15
3408,1314.3
3409,1244.72
3410,1183.47
3411,1162.1
3412,1093.8
3413,931.39
3414,1211.36
3415,1282.62
3416,695.2
3417,1250.28
3418,1091.21
3419,1222.82
3420,743.46
3421,1234.55
3422,893.87
3423,1161.22
3424,1157.79
3425,1182.59
3426,1214.42
3427,1310.73
3428,671.66
3429,1187.52
3430,1030.36
3431,363.36
3432,1080.07
3433,1166.56
3434,902.56
3435,923.82
3436,1148.45
3437,1180.63
3438,667.36
3439,1238.84
3440,1139.41
3441,1166.4
3442,1169.75
3443,1279.72
3444,1179.37
3445,1156.38
3446,1257.42
3447,1296.21
3448,1153.04
3449,1114.38
3450,927.31
3451,1150.55
3452,901.68
3453,1266.97
3454,1152.07
3455,1183.01
3456,929.7
3457,1184.04
3458,1157.12
3459,1188.07
3460,1226.7
3461,1231.87
3462,930.92
3463,1179.66
3464,1184.17
3465,1166.45
3466,1240.77
3467,1044.32
3468,1211.64
3469,899.41
3470,1154.01
3471,1186.23
3472,712.23
3473,900.56
3474,657.86
3475,1287.83
3476,935.37
3477,1182.14
3478,692.44
3479,1230.87
3480,1162.64
3481,1183.95
3482,812.42
3483,814.29
3484,825.81
3485,825.7
3486,778.84
3487,1276.34
3488,1049.74
3489,1193.97
3490,1135.3
3491,1145.61
3492,1156.61
3493,1202.45
3494,935.38
3495,1146.22
3496,1150.69
3497,1058.8
3498,924.48
3499,1138.53
3500,917.01
3501,1170.43
3502,1159.4
3503,906.88
3504,1146.93
3505,1188.55
3506,1186.67
3507,1139.02
3508,1037.92
3509,1181.55
3510,1260.0
3511,1122.97
3512,899.24
3513,1142.67
3514,1159.35
3515,1169.29
3516,1199.76
3517,801.46
3518,812.69
3519,816.59
3520,811.98
3521,813.1
3522,827.6
3523,815.13
3524,814.92
3525,791.69
3526,792.08
3527,812.64
3528,795.96
3529,798.3
3530,812.76
3531,803.99
3532,819.63
3533,823.03
3534,824.26
3535,819.41
3536,824.03
3537,801.78
3538,801.47
3539,779.69
3540,800.25
3541,785.84
3542,780.85
3543,799.68
3544,810.69
3545,799.35
3546,810.09
3547,813.01
3548,809.42
3549,813.82
3550,811.92
3551,810.0
3552,814.49
3553,812.82
3554,801.59
3555,812.75
3556,805.9
3557,805.61
3558,809.86
3559,806.34
3560,821.02
3561,820.07
3562,819.31
3563,815.81
3564,822.91
3565,822.94
3566,809.65
3567,795.56
3568,822.72
3569,809.17
3570,779.17
3571,798.24
3572,777.65
3573,780.72
3574,815.54
3575,794.51
3576,781.46
3577,762.45
3578,940.41
3579,1164.37
3580,625.58
3581,1109.44
3582,641.45
3583,686.21
3584,789.88
3585,915.99
3586,766.86
3587,1164.5
3588,1005.64
3589,775.04
3590,1139.37
3591,1141.83
3592,1288.74
3593,1261.05
3594,1005.85
3595,756.84
3596,1181.65
3597,1125.97
3598,1164.95
3599,1134.99
3600,1319.46
3601,1163.12
3602,898.32
3603,1101.37
3604,1161.26
3605,1127.43
3606,1095.36
3607,1264.8
3608,769.51
3609,1153.6
3610,916.33
3611,1308.48
3612,1010.65
3613,927.25
3614,1132.94
3615,1157.78
3616,766.0
3617,1125.09
3618,1137.41
3619,1200.02
3620,1169.72
3621,1122.97
3622,1165.19
3623,1284.22
3624,1167.01
3625,1108.0
3626,1179.3
3627,1225.64
3628,838.18
3629,750.39
3630,1170.63
3631,810.64
3632,1159.59
3633,1146.61
3634,1113.43
3635,1269.8
3636,1099.2
3637,1310.4
3638,1206.4
3639,1137.69
3640,1166.54
3641,719.81
3642,1148.68
3643,1148.59
3644,1141.06
3645,1287.48
3646,1149.77
3647,742.53
3648,1150.06
3649,1142.99
3650,1130.81
3651,1174.23
3652,1136.58
3653,1147.13
3654,1235.46
3655,1282.37
3656,765.98
3657,1163.44
3658,1112.95
3659,1167.89
3660,1145.04
3661,1144.11
3662,1160.1
3663,1282.64
3664,1138.78
3665,715.85
3666,1188.49
3667,1250.43
3668,1223.76
3669,1126.71
3670,1043.97
3671,1144.44
3672,761.26
3673,1109.04
